path,example_value,type,MIO=keep in EcoTaxa,Lotty=keep in EcoTaxa,CEFAS=keep in EcoTaxa,SYKE=keep in EcoTaxa,LOG =keep in EcoTaxa,explanation,Comments
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ID,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Description,SWS,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultColor,Blue,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Channeltype,4,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.VirtualChannelType,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasLowCheck,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheck,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheckID,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.name,SWS,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.visible,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.highsensitivity,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.color,Blue,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.SyncPulseValue,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,4,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,Undefined laser,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,110,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,4,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,SWS,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,2,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ID,2,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Description,Fl Yellow,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultColor,Gold,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Channeltype,7,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.VirtualChannelType,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasLowCheck,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheck,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheckID,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.name,Fl Yellow,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.visible,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.highsensitivity,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.color,Yellow,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.SyncPulseValue,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,4,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,Undefined laser,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,7,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,120,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,7,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,Fl Yellow,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,3,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ID,3,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Description,FL Red,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultColor,Red,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Channeltype,5,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.VirtualChannelType,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasLowCheck,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheck,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheckID,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.name,FL Red,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.visible,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.highsensitivity,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.color,Red,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.SyncPulseValue,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,4,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,Undefined laser,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,110,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,5,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,FL Red,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,4,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ID,4,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Description,Curvature,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultColor,Purple,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Channeltype,14,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.VirtualChannelType,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasLowCheck,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheck,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheckID,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.name,Curvature,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.visible,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.highsensitivity,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.color,Purple,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.SyncPulseValue,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.FWSL,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.FWSR,2,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,Curvature,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.VirtualType,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,Undefined laser,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,14,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ID,5,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Description,FWS L,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultColor,Black,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Channeltype,2,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.VirtualChannelType,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasLowCheck,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheck,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheckID,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.name,FWS L,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.visible,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.highsensitivity,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.color,Black,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.SyncPulseValue,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,Undefined laser,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,2,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,FWS L,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ID,6,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Description,FWS R,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultColor,Black,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Channeltype,3,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.VirtualChannelType,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasLowCheck,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheck,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheckID,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.name,FWS R,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.visible,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.highsensitivity,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.color,Black,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.SyncPulseValue,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,Undefined laser,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,0,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,3,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,FWS R,[t],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,FALSE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,-1,[f],True,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,-1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,TRUE,[b],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.NumberOfLasers,1,[f],False,False,FALSE,False,False,PMT channel description,
instrument.measurementSettings.CytoSettings.SmartTriggerCombinationType,0,[f],False,False,FALSE,False,False,"smart trigger, more than one?",
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.ChannelName,FL Red,[t],False,False,FALSE,False,False,smart trigger channel,
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.ParameterName,Maximum,[t],False,False,FALSE,False,False,smart trigger channel parameter name,
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.Parameter,2,[f],False,False,FALSE,False,False,smart trigger channel parameter,
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.Minimum,50,[f],False,False,FALSE,False,False,smart trigger channel parameter value (min),
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.Maximum,2147483600,[f],False,False,FALSE,False,False,smart trigger channel parameter value (max) ,
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.ChannelListID,3,[f],False,False,FALSE,False,False,,
instrument.measurementSettings.CytoSettings.SmartTriggerSettingDescription,FL Red Maximum > 50,[t],True,True,TRUE,True,False,summary of smart trigger,
instrument.measurementSettings.CytoSettings.SmartTriggeringEnabled,TRUE,[b],True,True,TRUE,True,False,smart trigger enabled (TRUE/ FALSE),
